tree,0.21
tree,0.29
tree,0.39
tree,0.23
tree,0.2
tree,0.35
tree,0.3
tree,0.22
tree,0.24
tree,0.24
tree,0.24
tree,0.27
tree,0.21
tree,0.24
tree,0.36
tree,0.35
tree,0.26
tree,0.31
tree,0.15
tree,0.23
tree,0.27
