tree,0.35
tree,0.2
tree,0.34
tree,0.26
tree,0.18
tree,0.26
tree,0.22
tree,0.29
tree,0.23
tree,0.32
tree,0.23
tree,0.28
tree,0.25
tree,0.28
tree,0.3
tree,0.35
tree,0.29
tree,0.26
tree,0.19
tree,0.28
