tree,0.24
tree,0.24
tree,0.2
tree,0.33
tree,0.3
tree,0.21
tree,0.19
tree,0.23
tree,0.24
tree,0.24
tree,0.24
tree,0.2
tree,0.25
tree,0.31
tree,0.17
tree,0.28
tree,0.28
tree,0.19
tree,0.2
tree,0.23
tree,0.26
tree,0.26
tree,0.23
tree,0.21
tree,0.27
tree,0.27
tree,0.26
tree,0.32
tree,0.28
tree,0.28
