neighbors,5,distance,0.32
neighbors,5,distance,0.24
neighbors,5,distance,0.25
neighbors,5,distance,0.3
neighbors,5,distance,0.23
neighbors,5,distance,0.27
neighbors,5,distance,0.31
neighbors,5,distance,0.31
neighbors,5,distance,0.3
neighbors,5,distance,0.22
neighbors,5,uniform,0.26
neighbors,5,uniform,0.28
neighbors,5,uniform,0.26
neighbors,5,uniform,0.24
neighbors,5,uniform,0.22
neighbors,5,uniform,0.24
neighbors,5,uniform,0.34
neighbors,5,uniform,0.27
neighbors,5,uniform,0.26
neighbors,5,uniform,0.28
neighbors,15,distance,0.22
neighbors,15,distance,0.3
neighbors,15,distance,0.21
neighbors,15,distance,0.34
neighbors,15,distance,0.29
neighbors,15,distance,0.32
neighbors,15,distance,0.32
neighbors,15,distance,0.36
neighbors,15,distance,0.27
neighbors,15,distance,0.37
neighbors,15,uniform,0.34
neighbors,15,uniform,0.28
neighbors,15,uniform,0.24
neighbors,15,uniform,0.28
neighbors,15,uniform,0.27
neighbors,15,uniform,0.29
neighbors,15,uniform,0.3
neighbors,15,uniform,0.26
neighbors,15,uniform,0.27
neighbors,15,uniform,0.29
neighbors,35,distance,0.28
neighbors,35,distance,0.28
neighbors,35,distance,0.28
neighbors,35,distance,0.25
neighbors,35,distance,0.42
neighbors,35,distance,0.33
neighbors,35,distance,0.34
neighbors,35,distance,0.29
neighbors,35,distance,0.22
neighbors,35,distance,0.31
neighbors,35,uniform,0.23
neighbors,35,uniform,0.35
neighbors,35,uniform,0.32
neighbors,35,uniform,0.26
neighbors,35,uniform,0.3
neighbors,35,uniform,0.18
neighbors,35,uniform,0.27
neighbors,35,uniform,0.26
neighbors,35,uniform,0.25
neighbors,35,uniform,0.28
neighbors,55,distance,0.29
neighbors,55,distance,0.34
neighbors,55,distance,0.29
neighbors,55,distance,0.31
neighbors,55,distance,0.42
neighbors,55,distance,0.35
neighbors,55,distance,0.28
neighbors,55,distance,0.21
neighbors,55,distance,0.27
neighbors,55,distance,0.29
neighbors,55,uniform,0.33
neighbors,55,uniform,0.25
neighbors,55,uniform,0.31
neighbors,55,uniform,0.25
neighbors,55,uniform,0.28
neighbors,55,uniform,0.27
neighbors,55,uniform,0.31
neighbors,55,uniform,0.25
neighbors,55,uniform,0.22
neighbors,55,uniform,0.31
neighbors,85,distance,0.26
neighbors,85,distance,0.25
neighbors,85,distance,0.19
neighbors,85,distance,0.32
neighbors,85,distance,0.22
neighbors,85,distance,0.26
neighbors,85,distance,0.26
neighbors,85,distance,0.34
neighbors,85,distance,0.29
neighbors,85,distance,0.2
neighbors,85,uniform,0.31
neighbors,85,uniform,0.38
neighbors,85,uniform,0.29
neighbors,85,uniform,0.33
neighbors,85,uniform,0.34
neighbors,85,uniform,0.48
neighbors,85,uniform,0.29
neighbors,85,uniform,0.33
neighbors,85,uniform,0.31
neighbors,85,uniform,0.3
neighbors,65,distance,0.3
neighbors,65,distance,0.3
neighbors,65,distance,0.21
neighbors,65,distance,0.27
neighbors,65,distance,0.37
neighbors,65,distance,0.31
neighbors,65,distance,0.27
neighbors,65,distance,0.28
neighbors,65,distance,0.32
neighbors,65,distance,0.23
neighbors,65,uniform,0.36
neighbors,65,uniform,0.34
neighbors,65,uniform,0.25
neighbors,65,uniform,0.31
neighbors,65,uniform,0.32
neighbors,65,uniform,0.29
neighbors,65,uniform,0.25
neighbors,65,uniform,0.31
neighbors,65,uniform,0.17
neighbors,65,uniform,0.24
neighbors,75,distance,0.3
neighbors,75,distance,0.21
neighbors,75,distance,0.31
neighbors,75,distance,0.33
neighbors,75,distance,0.28
neighbors,75,distance,0.25
neighbors,75,distance,0.28
neighbors,75,distance,0.25
neighbors,75,distance,0.31
neighbors,75,distance,0.18
neighbors,75,uniform,0.3
neighbors,75,uniform,0.27
neighbors,75,uniform,0.29
neighbors,75,uniform,0.38
neighbors,75,uniform,0.25
neighbors,75,uniform,0.33
neighbors,75,uniform,0.32
neighbors,75,uniform,0.27
neighbors,75,uniform,0.33
neighbors,75,uniform,0.33
neighbors,95,uniform,0.25
neighbors,95,uniform,0.26
neighbors,95,uniform,0.21
neighbors,95,uniform,0.38
neighbors,95,uniform,0.31
neighbors,95,uniform,0.34
neighbors,95,uniform,0.32
neighbors,95,uniform,0.29
neighbors,95,uniform,0.3
neighbors,95,uniform,0.32
neighbors,5,uniform,0.27
neighbors,5,uniform,0.33
neighbors,5,uniform,0.38
neighbors,5,uniform,0.26
neighbors,5,uniform,0.22
